Dependency=Federal Poverty Level	Dependency=Geometry Building Type RECS	Dependency=State	Dependency=Tenure	Dependency=Vintage	Option=EF 6.7	Option=EF 10.2	Option=EF 10.5	Option=EF 15.9	Option=EF 17.6	Option=EF 19.9	Option=EF 21.9	Option=None	Option=Void	source_count	source_weight	sampling_probability
0-100%	Mobile Home	DC	Owner	2010s	0	0	0	0	0.0781494	0.0765431	0.0236923	0.821615	0	0.719592	4.7619e-18	0
0-100%	Mobile Home	DC	Owner	<1940	0	0	0	0.0215111	0.14816	0.0636717	0.00433374	0.762323	0	9.80918	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	1940s	0	0	0	0	0.0464687	0.0520515	0	0.90148	0	5.28186	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	1950s	0	0	0	0	0.0422232	0.041809	0	0.915968	0	4.16023	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	1960s	0	0	0	0	0.0662202	0.0999416	0	0.833838	0	4.81282	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	1970s	0	0	0	0	0.0123184	0.0164094	0	0.971272	0	0.754552	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	1980s	0	0	0	0	0.0473959	0.0601174	0	0.892487	0	0.897305	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	1990s	0	0	0	0	0.0457725	0.0558945	0	0.898333	0	1.38674	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	2000s	0	0	0	0	0.011964	0	0	0.988036	0	0.713765	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	2010s	0	0	0	0	0.0231521	0.0591056	0	0.917742	0	0.387473	4.7619e-18	0
0-100%	Mobile Home	DC	Renter	<1940	0	0	0	0	0.0464687	0.0520515	0	0.90148	0	5.28186	4.7619e-18	0
0-100%	Mobile Home	DE	Not Available	1940s	0	0	0	0	0	0	0	0	1	23.7695	4.00857e-18	0
0-100%	Mobile Home	DE	Not Available	1950s	0	0	0	0	0	0	0	0	1	18.7219	4.00857e-18	0
0-100%	Mobile Home	DE	Not Available	1960s	0	0	0	0	0	0	0	0	1	21.6587	4.00857e-18	0
0-100%	Mobile Home	DE	Not Available	1970s	0	0	0	0	0	0	0	0	1	3.39564	358.465	0
0-100%	Mobile Home	DE	Not Available	1980s	0	0	0	0	0	0	0	0	1	4.03806	209.198	0
0-100%	Mobile Home	DE	Not Available	1990s	0	0	0	0	0	0	0	0	1	6.24064	548.938	0
0-100%	Mobile Home	DE	Not Available	2000s	0	0	0	0	0	0	0	0	1	3.2121	250.767	0
0-100%	Mobile Home	DE	Not Available	2010s	0	0	0	0	0	0	0	0	1	1.74371	224.207	0
0-100%	Mobile Home	DE	Not Available	<1940	0	0	0	0	0	0	0	0	1	23.7695	4.00857e-18	0
0-100%	Mobile Home	DE	Owner	1940s	0	0	0	0.0199118	0.160112	0.104588	0.00902391	0.706364	0	6.15624	6.36435e-19	7.10403e-08
0-100%	Mobile Home	DE	Owner	1950s	0	0	0	0.0225357	0.14823	0.0855935	0.0123745	0.731266	0	4.84893	6.36435e-19	6.13052e-07
0-100%	Mobile Home	DE	Owner	1960s	0	0	0	0.0326584	0.199181	0.175303	0.0225002	0.570358	0	5.60955	6.36435e-19	1.1265e-06
0-100%	Mobile Home	DE	Owner	1970s	0	0	0	0.00127218	0.0498941	0.0387591	0.0154435	0.894631	0	0.879463	56.9131	3.5665e-06
0-100%	Mobile Home	DE	Owner	1980s	0	0	0	0.00652364	0.164977	0.12203	0	0.706469	0	1.04585	33.2141	5.57339e-06
0-100%	Mobile Home	DE	Owner	1990s	0	0	0	0.00481272	0.160013	0.113948	0.00706384	0.714163	0	1.61631	87.1541	4.90238e-06
0-100%	Mobile Home	DE	Owner	2000s	0	0	0	0.0037094	0.0503674	0	0	0.945923	0	0.831925	39.8139	3.57588e-06
0-100%	Mobile Home	DE	Owner	2010s	0	0	0	0	0.0827311	0.123166	0.0483269	0.745776	0	0.451616	35.597	2.52834e-07
0-100%	Mobile Home	DE	Owner	<1940	0	0	0	0.0199118	0.160112	0.104588	0.00902391	0.706364	0	6.15624	6.36435e-19	1.62636e-07
0-100%	Mobile Home	DE	Renter	1940s	0	0	0	0	0.0517159	0.0880521	0	0.860232	0	5.00443	1.45051e-18	2.27467e-08
0-100%	Mobile Home	DE	Renter	1950s	0	0	0	0	0.0473808	0.0713121	0	0.881307	0	3.94171	1.45051e-18	1.99502e-07
0-100%	Mobile Home	DE	Renter	1960s	0	0	0	0	0.0709691	0.162805	0	0.766226	0	4.56002	1.45051e-18	6.74746e-07
0-100%	Mobile Home	DE	Renter	1970s	0	0	0	0	0.0141582	0.0286676	0	0.957174	0	0.714918	129.712	1.87405e-06
0-100%	Mobile Home	DE	Renter	1980s	0	0	0	0	0.0524282	0.101081	0	0.846491	0	0.850173	75.6991	3.219e-06
0-100%	Mobile Home	DE	Renter	1990s	0	0	0	0	0.0508027	0.0942962	0	0.854901	0	1.3139	198.635	2.87485e-06
0-100%	Mobile Home	DE	Renter	2000s	0	0	0	0	0.0139257	0	0	0.986074	0	0.676274	90.7408	2.07809e-06
0-100%	Mobile Home	DE	Renter	2010s	0	0	0	0	0.0257277	0.099835	0	0.874437	0	0.36712	81.1299	4.51865e-07
0-100%	Mobile Home	DE	Renter	<1940	0	0	0	0	0.0517159	0.0880521	0	0.860232	0	5.00443	1.45051e-18	1.23542e-07
0-100%	Mobile Home	FL	Not Available	1940s	0	0	0	0	0	0	0	0	1	6.96717	183.094	0
0-100%	Mobile Home	FL	Not Available	1950s	0	0	0	0	0	0	0	0	1	5.48766	1154.32	0
0-100%	Mobile Home	FL	Not Available	1960s	0	0	0	0	0	0	0	0	1	6.34847	3.38985e-18	0
0-100%	Mobile Home	FL	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.99531	4731.7	0
0-100%	Mobile Home	FL	Not Available	1980s	0	0	0	0	0	0	0	0	1	1.18361	2908.61	0
0-100%	Mobile Home	FL	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.322803	6151.62	0
0-100%	Mobile Home	FL	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.94151	2144.32	0
0-100%	Mobile Home	FL	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.511105	2188.27	0
0-100%	Mobile Home	FL	Not Available	<1940	0	0	0	0	0	0	0	0	1	6.96717	473.156	0
0-100%	Mobile Home	FL	Owner	1940s	0	0	0	0.0483984	0.14852	0.0661813	0.00260294	0.734298	0	16.771	66.3069	2.69501e-06
0-100%	Mobile Home	FL	Owner	1950s	0	0	0	0.0542236	0.136111	0.0536155	0.0035334	0.752516	0	13.2096	418.034	1.58207e-05
0-100%	Mobile Home	FL	Owner	1960s	0	0	0	0.0814605	0.1896	0.113834	0.00666018	0.608446	0	15.2817	1.22762e-18	4.88414e-05
0-100%	Mobile Home	FL	Owner	1970s	0	0	0	0.00306656	0.0458977	0.0243225	0.00441771	0.922296	0	2.39586	1713.57	0.000162402
0-100%	Mobile Home	FL	Owner	1980s	0	0	0	0.0161718	0.156073	0.0787529	0	0.749002	0	2.84913	1053.34	0.000147194
0-100%	Mobile Home	FL	Owner	1990s	0	0	0	0.0168133	0.222021	0.0669359	0	0.69423	0	0.777035	2227.79	0.000114717
0-100%	Mobile Home	FL	Owner	2000s	0	0	0	0.00867724	0.044964	0	0	0.946359	0	2.26635	776.561	6.06548e-05
0-100%	Mobile Home	FL	Owner	2010s	0	0	0	0	0.0813034	0.0825706	0.0147686	0.821357	0	1.23031	792.477	1.33318e-05
0-100%	Mobile Home	FL	Owner	<1940	0	0	0	0.0483984	0.14852	0.0661813	0.00260294	0.734298	0	16.771	171.352	2.29678e-06
0-100%	Mobile Home	FL	Renter	1940s	0	0	0	0	0.0480705	0.0558327	0	0.896097	0	5.97567	29.0338	1.70174e-06
0-100%	Mobile Home	FL	Renter	1950s	0	0	0	0	0.0437214	0.0448899	0	0.911389	0	4.70671	183.045	8.06379e-06
0-100%	Mobile Home	FL	Renter	1960s	0	0	0	0	0.0681917	0.106715	0	0.825094	0	5.44502	5.37541e-19	2.71197e-05
0-100%	Mobile Home	FL	Renter	1970s	0	0	0	0	0.0127966	0.0176754	0	0.969528	0	0.853668	750.324	8.72925e-05
0-100%	Mobile Home	FL	Renter	1980s	0	0	0	0	0.0489968	0.0644411	0	0.886562	0	1.01517	461.229	9.00399e-05
0-100%	Mobile Home	FL	Renter	1990s	0	0	0	0	0.0736629	0.0578857	0	0.868451	0	0.276865	975.486	7.6467e-05
0-100%	Mobile Home	FL	Renter	2000s	0	0	0	0	0.0124447	0	0	0.987555	0	0.807524	340.034	5.05232e-05
0-100%	Mobile Home	FL	Renter	2010s	0	0	0	0	0.0239595	0.0634237	0	0.912617	0	0.43837	347.003	9.84706e-06
0-100%	Mobile Home	FL	Renter	<1940	0	0	0	0	0.0480705	0.0558327	0	0.896097	0	5.97567	75.0301	1.78672e-06
0-100%	Mobile Home	GA	Not Available	1940s	0	0	0	0	0	0	0	0	1	12.0191	1.1007e-17	0
0-100%	Mobile Home	GA	Not Available	1950s	0	0	0	0	0	0	0	0	1	9.46675	1.1007e-17	0
0-100%	Mobile Home	GA	Not Available	1960s	0	0	0	0	0	0	0	0	1	10.9517	1502.28	0
0-100%	Mobile Home	GA	Not Available	1970s	0	0	0	0	0	0	0	0	1	1.71701	6157.35	0
0-100%	Mobile Home	GA	Not Available	1980s	0	0	0	0	0	0	0	0	1	2.04185	6745.78	0
0-100%	Mobile Home	GA	Not Available	1990s	0	0	0	0	0	0	0	0	1	3.15558	11702.8	0
0-100%	Mobile Home	GA	Not Available	2000s	0	0	0	0	0	0	0	0	1	1.6242	4739.58	0
0-100%	Mobile Home	GA	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.881708	3585.28	0
0-100%	Mobile Home	GA	Not Available	<1940	0	0	0	0	0	0	0	0	1	12.0191	1.1007e-17	0
0-100%	Mobile Home	GA	Owner	1940s	0	0	0	0.0512035	0.145026	0.0548376	0.00325008	0.745683	0	29.4338	4.12572e-18	1.23301e-06
0-100%	Mobile Home	GA	Owner	1950s	0	0	0	0.0571779	0.132473	0.0442796	0.00439737	0.761673	0	23.1834	4.12572e-18	3.25229e-06
0-100%	Mobile Home	GA	Owner	1960s	0	0	0	0.086891	0.186663	0.0950984	0.00838444	0.622963	0	26.82	563.096	1.32868e-05
0-100%	Mobile Home	GA	Owner	1970s	0	0	0	0.00321113	0.0443599	0.0199475	0.00545965	0.927022	0	4.20483	2307.94	4.5859e-05
0-100%	Mobile Home	GA	Owner	1980s	0	0	0	0.0171885	0.153109	0.0655572	0	0.764145	0	5.00034	2528.5	5.88422e-05
0-100%	Mobile Home	GA	Owner	1990s	0	0	0	0.0127127	0.148879	0.0613701	0.00261334	0.774425	0	7.72779	4386.52	9.36846e-05
0-100%	Mobile Home	GA	Owner	2000s	0	0	0	0.00905236	0.0432951	0	0	0.947653	0	3.97754	1776.53	3.17314e-05
0-100%	Mobile Home	GA	Owner	2010s	0	0	0	0	0.0793638	0.0683943	0.018434	0.833808	0	2.15924	1343.86	4.50511e-06
0-100%	Mobile Home	GA	Owner	<1940	0	0	0	0.0512035	0.145026	0.0548376	0.00325008	0.745683	0	29.4338	4.12572e-18	1.22043e-06
0-100%	Mobile Home	GA	Renter	1940s	0	0	0	0	0.0467904	0.0461155	0	0.907094	0	10.0383	1.65506e-18	1.32517e-06
0-100%	Mobile Home	GA	Renter	1950s	0	0	0	0	0.0424633	0.0369955	0	0.920541	0	7.90658	1.65506e-18	3.37743e-06
0-100%	Mobile Home	GA	Renter	1960s	0	0	0	0	0.067064	0.0890557	0	0.84388	0	9.14682	225.89	1.06887e-05
0-100%	Mobile Home	GA	Renter	1970s	0	0	0	0	0.012351	0.0144764	0	0.973173	0	1.43404	925.847	3.69416e-05
0-100%	Mobile Home	GA	Renter	1980s	0	0	0	0	0.0477703	0.0533131	0	0.898917	0	1.70534	1014.33	6.18629e-05
0-100%	Mobile Home	GA	Renter	1990s	0	0	0	0	0.0461107	0.0495431	0	0.904346	0	2.63553	1759.68	9.51468e-05
0-100%	Mobile Home	GA	Renter	2000s	0	0	0	0	0.0119721	0	0	0.988028	0	1.35652	712.665	3.50447e-05
0-100%	Mobile Home	GA	Renter	2010s	0	0	0	0	0.0233325	0.0524103	0	0.924257	0	0.736397	539.099	7.16345e-06
0-100%	Mobile Home	GA	Renter	<1940	0	0	0	0	0.0467904	0.0461155	0	0.907094	0	10.0383	1.65506e-18	1.59977e-06
0-100%	Mobile Home	HI	Not Available	1940s	0	0	0	0	0	0	0	0	1	0.251473	4.7619e-18	0
0-100%	Mobile Home	HI	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.298625	4.7619e-18	0
0-100%	Mobile Home	HI	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.48723	4.7619e-18	0
0-100%	Mobile Home	HI	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.550098	4.7619e-18	0
0-100%	Mobile Home	HI	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.502947	4.7619e-18	0
0-100%	Mobile Home	HI	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.565815	4.7619e-18	0
0-100%	Mobile Home	HI	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.361493	4.7619e-18	0
0-100%	Mobile Home	HI	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.220039	4.7619e-18	0
0-100%	Mobile Home	HI	Not Available	<1940	0	0	0	0	0	0	0	0	1	0.251473	4.7619e-18	0
0-100%	Mobile Home	HI	Owner	1940s	0	0	0	0.00615729	0.292016	0.12764	0	0.574187	0	0.157171	4.7619e-18	2.65709e-08
0-100%	Mobile Home	HI	Owner	1950s	0	0	0	0.0167194	0.360115	0.432549	0.0156554	0.174961	0	0.18664	4.7619e-18	4.02885e-08
0-100%	Mobile Home	HI	Owner	1960s	0	0	0	0.0101935	0.346785	0.486119	0.0289221	0.127981	0	0.304519	4.7619e-18	4.84564e-08
0-100%	Mobile Home	HI	Owner	1970s	0	0	0	0.0211673	0.367466	0.407678	0.0403812	0.163308	0	0.343811	4.7619e-18	8.94526e-08
0-100%	Mobile Home	HI	Owner	1980s	0	0	0	0.0070659	0.336614	0.382192	0.0573183	0.21681	0	0.314342	4.7619e-18	9.48917e-08
0-100%	Mobile Home	HI	Owner	1990s	0	0	0	0.012578	0.378816	0.399549	0.0298745	0.179183	0	0.353635	4.7619e-18	1.77987e-07
0-100%	Mobile Home	HI	Owner	2000s	0	0	0	0.0351506	0.447857	0.27641	0.0364732	0.204109	0	0.225933	4.7619e-18	1.18504e-07
0-100%	Mobile Home	HI	Owner	2010s	0	0	0	0.00561767	0.240654	0.29013	0.0587674	0.404831	0	0.137525	4.7619e-18	4.88242e-08
0-100%	Mobile Home	HI	Owner	<1940	0	0	0	0.00615729	0.292016	0.12764	0	0.574187	0	0.157171	4.7619e-18	3.50366e-08
0-100%	Mobile Home	HI	Renter	1940s	0	0	0	0	0.0625469	0.04322	0	0.894233	0	0.298625	4.7619e-18	1.06856e-08
0-100%	Mobile Home	HI	Renter	1950s	0	0	0	0	0.153884	0.292204	0.0102975	0.543615	0	0.354617	4.7619e-18	1.88334e-08
0-100%	Mobile Home	HI	Renter	1960s	0	0	0	0	0.165897	0.367639	0.0212974	0.445166	0	0.578585	4.7619e-18	2.41203e-08
0-100%	Mobile Home	HI	Renter	1970s	0	0	0	0	0.162485	0.284979	0.0274848	0.525051	0	0.653242	4.7619e-18	5.40119e-08
0-100%	Mobile Home	HI	Renter	1980s	0	0	0	0	0.129194	0.231896	0.0338627	0.605047	0	0.59725	4.7619e-18	6.32091e-08
0-100%	Mobile Home	HI	Renter	1990s	0	0	0	0	0.160564	0.267725	0.0194911	0.552221	0	0.671906	4.7619e-18	1.47551e-07
0-100%	Mobile Home	HI	Renter	2000s	0	0	0	0	0.184679	0.180191	0.023151	0.61198	0	0.429273	4.7619e-18	9.16566e-08
0-100%	Mobile Home	HI	Renter	2010s	0	0	0	0	0.064461	0.122856	0.0242302	0.788453	0	0.261297	4.7619e-18	3.68886e-08
0-100%	Mobile Home	HI	Renter	<1940	0	0	0	0	0.0625469	0.04322	0	0.894233	0	0.298625	4.7619e-18	2.75336e-08
0-100%	Mobile Home	IA	Not Available	1940s	0	0	0	0	0	0	0	0	1	23.3654	94.9599	0
0-100%	Mobile Home	IA	Not Available	1950s	0	0	0	0	0	0	0	0	1	13.3281	7.02176e-18	0
0-100%	Mobile Home	IA	Not Available	1960s	0	0	0	0	0	0	0	0	1	12.2586	775.534	0
0-100%	Mobile Home	IA	Not Available	1970s	0	0	0	0	0	0	0	0	1	1.06954	739.547	0
0-100%	Mobile Home	IA	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.904996	560.988	0
0-100%	Mobile Home	IA	Not Available	1990s	0	0	0	0	0	0	0	0	1	1.31636	568.69	0
0-100%	Mobile Home	IA	Not Available	2000s	0	0	0	0	0	0	0	0	1	1.15181	814.21	0
0-100%	Mobile Home	IA	Not Available	2010s	0	0	0	0	0	0	0	0	1	11.765	7.02176e-18	0
0-100%	Mobile Home	IA	Not Available	<1940	0	0	0	0	0	0	0	0	1	23.3654	245.398	0
0-100%	Mobile Home	IA	Owner	1940s	0	0	0	0.0271493	0.269239	0.0537652	0	0.649847	0	18.1731	94.9599	2.12131e-07
0-100%	Mobile Home	IA	Owner	1950s	0	0	0	0.0314385	0.345983	0.0917843	0	0.530794	0	10.3663	7.02176e-18	4.19066e-07
0-100%	Mobile Home	IA	Owner	1960s	0	0	0	0.0241438	0.408415	0.093397	0	0.474044	0	9.53446	775.534	3.07787e-06
0-100%	Mobile Home	IA	Owner	1970s	0	0	0	0	0	0	0	1	0	0.831865	739.547	1.0152e-05
0-100%	Mobile Home	IA	Owner	1980s	0	0	0	0.00141162	0.0445694	0	0	0.954019	0	0.703886	560.988	5.59291e-06
0-100%	Mobile Home	IA	Owner	1990s	0	0	0	0.00630776	0.580662	0.0800258	0	0.333005	0	1.02383	568.69	1.09746e-05
0-100%	Mobile Home	IA	Owner	2000s	0	0	0	0.0224715	0.0108606	0	0	0.966668	0	0.895855	814.21	4.21118e-06
0-100%	Mobile Home	IA	Owner	2010s	0	0	0	0.0199923	0.389065	0.2033	0	0.387642	0	9.15052	7.02176e-18	9.312e-07
0-100%	Mobile Home	IA	Owner	<1940	0	0	0	0.0271493	0.269239	0.0537652	0	0.649847	0	18.1731	245.398	9.79733e-07
0-100%	Mobile Home	IA	Renter	1940s	0	0	0	0.00511451	0.248423	0.0875446	0	0.658918	0	1.55252e-19	2.00942e-39	1.76584e-07
0-100%	Mobile Home	IA	Renter	1950s	0	0	0	0.00584762	0.315196	0.14756	0	0.531396	0	8.85595e-20	1.48585e-58	2.57811e-07
0-100%	Mobile Home	IA	Renter	1960s	0	0	0	0.00448497	0.371591	0.149958	0	0.473966	0	8.14528e-20	1.64108e-38	1.78986e-06
0-100%	Mobile Home	IA	Renter	1970s	0	0	0	0	0	0	0	1	0	7.10662e-21	1.56493e-38	5.88482e-06
0-100%	Mobile Home	IA	Renter	1980s	0	0	0	0.000263627	0.0407679	0	0	0.958969	0	6.0133e-21	1.18709e-38	2.56345e-06
0-100%	Mobile Home	IA	Renter	1990s	0	0	0	0.00118247	0.533149	0.129667	0	0.336002	0	8.74661e-21	1.20339e-38	4.96491e-06
0-100%	Mobile Home	IA	Renter	2000s	0	0	0	0.00425706	0.0100772	0	0	0.985666	0	7.65329e-21	1.72292e-38	1.9897e-06
0-100%	Mobile Home	IA	Renter	2010s	0	0	0	0.00346532	0.330304	0.304581	0	0.36165	0	7.81729e-20	1.48585e-58	5.8563e-07
0-100%	Mobile Home	IA	Renter	<1940	0	0	0	0.00511451	0.248423	0.0875446	0	0.658918	0	1.55252e-19	5.1928e-39	9.79875e-07
0-100%	Mobile Home	ID	Not Available	1940s	0	0	0	0	0	0	0	0	1	7.52038	9.24115e-18	0
0-100%	Mobile Home	ID	Not Available	1950s	0	0	0	0	0	0	0	0	1	4.01512	9.24115e-18	0
0-100%	Mobile Home	ID	Not Available	1960s	0	0	0	0	0	0	0	0	1	5.79961	221.21	0
0-100%	Mobile Home	ID	Not Available	1970s	0	0	0	0	0	0	0	0	1	1.65703	1289.26	0
0-100%	Mobile Home	ID	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.892248	310.581	0
0-100%	Mobile Home	ID	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.63732	2016.12	0
0-100%	Mobile Home	ID	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.63732	389.75	0
0-100%	Mobile Home	ID	Not Available	2010s	0	0	0	0	0	0	0	0	1	7.64784	175.885	0
0-100%	Mobile Home	ID	Not Available	<1940	0	0	0	0	0	0	0	0	1	7.52038	9.24115e-18	0
0-100%	Mobile Home	ID	Owner	1940s	0	0	0	0.0598745	0.0945199	0	0	0.845606	0	9.52731	5.13203e-18	1.99984e-07
0-100%	Mobile Home	ID	Owner	1950s	0	0	0	0.0590098	0.130154	0	0	0.810836	0	5.08662	5.13203e-18	6.56084e-07
0-100%	Mobile Home	ID	Owner	1960s	0	0	0	0.0767132	0.16804	0	0	0.755247	0	7.34733	122.848	3.34609e-06
0-100%	Mobile Home	ID	Owner	1970s	0	0	0	0.0175378	0.0958046	0	0	0.886658	0	2.09924	715.983	1.95834e-05
0-100%	Mobile Home	ID	Owner	1980s	0	0	0	0	0.0324539	0	0	0.967546	0	1.13036	172.48	8.69079e-06
0-100%	Mobile Home	ID	Owner	1990s	0	0	0	0.050922	0.194583	0	0	0.754495	0	0.807399	1119.64	8.44784e-06
0-100%	Mobile Home	ID	Owner	2000s	0	0	0	0.0403657	0.21901	0	0	0.740624	0	0.807399	216.446	2.04952e-06
0-100%	Mobile Home	ID	Owner	2010s	0	0	0	0.0391497	0.217907	0	0	0.742943	0	9.68879	97.6772	7.73147e-07
0-100%	Mobile Home	ID	Owner	<1940	0	0	0	0.0598745	0.0945199	0	0	0.845606	0	9.52731	5.13203e-18	3.8301e-07
0-100%	Mobile Home	ID	Renter	1940s	0	0	0	0	0.0213059	0.0595561	0.011554	0.907584	0	1.91608	5.99892e-19	2.21811e-07
0-100%	Mobile Home	ID	Renter	1950s	0	0	0	0	0.0288698	0.0991135	0.0156489	0.856368	0	1.02299	5.99892e-19	3.96333e-07
0-100%	Mobile Home	ID	Renter	1960s	0	0	0	0	0.0408952	0.0839344	0	0.87517	0	1.47765	14.3599	2.17226e-06
0-100%	Mobile Home	ID	Renter	1970s	0	0	0	0	0.021644	0.0245752	0	0.953781	0	0.422187	83.6924	1.13627e-05
0-100%	Mobile Home	ID	Renter	1980s	0	0	0	0	0.00685033	0.0207198	0	0.97243	0	0.227331	20.1614	6.28384e-06
0-100%	Mobile Home	ID	Renter	1990s	0	0	0	0	0.0390393	0.173908	0.0662854	0.720767	0	0.16238	130.877	5.40485e-06
0-100%	Mobile Home	ID	Renter	2000s	0	0	0	0	0.0584731	0	0	0.941527	0	0.16238	25.3008	2.42875e-06
0-100%	Mobile Home	ID	Renter	2010s	0	0	0	0	0.0449169	0.185599	0.0403011	0.729183	0	1.94855	11.4177	6.09357e-07
0-100%	Mobile Home	ID	Renter	<1940	0	0	0	0	0.0213059	0.0595561	0.011554	0.907584	0	1.91608	5.99892e-19	3.07599e-07
0-100%	Mobile Home	IL	Not Available	1940s	0	0	0	0	0	0	0	0	1	1.26412	3.92812e-19	0
0-100%	Mobile Home	IL	Not Available	1950s	0	0	0	0	0	0	0	0	1	0.833779	3.92812e-19	0
0-100%	Mobile Home	IL	Not Available	1960s	0	0	0	0	0	0	0	0	1	0.71851	34.5825	0
0-100%	Mobile Home	IL	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.0422653	3.92812e-19	0
0-100%	Mobile Home	IL	Not Available	1980s	0	0	0	0	0	0	0	0	1	0.587872	3.92812e-19	0
0-100%	Mobile Home	IL	Not Available	1990s	0	0	0	0	0	0	0	0	1	0.0614768	208.772	0
0-100%	Mobile Home	IL	Not Available	2000s	0	0	0	0	0	0	0	0	1	0.837621	96.065	0
0-100%	Mobile Home	IL	Not Available	2010s	0	0	0	0	0	0	0	0	1	0.0422653	33.8425	0
0-100%	Mobile Home	IL	Not Available	<1940	0	0	0	0	0	0	0	0	1	1.26412	3.92812e-19	0
0-100%	Mobile Home	IL	Owner	1940s	0.128246	0.0235918	0.0588218	0.0541321	0.136346	0.0689069	0.00538598	0.524569	0	1.01356e-20	5.06805e-59	9.58463e-07
0-100%	Mobile Home	IL	Owner	1950s	0.0996016	0.0180909	0.0468692	0.0750523	0.147243	0.0748889	0.0166448	0.52161	0	6.68515e-21	5.06805e-59	2.07606e-06
0-100%	Mobile Home	IL	Owner	1960s	0.0768285	0.013656	0.0370789	0.0921155	0.185572	0.0916585	0.0116588	0.491432	0	5.76094e-21	4.46183e-39	1.1664e-05
0-100%	Mobile Home	IL	Owner	1970s	0.292004	0.0537162	0.128748	0.0143734	0.0615044	0.0682177	0	0.381436	0	3.38879e-22	5.06805e-59	3.22669e-05
0-100%	Mobile Home	IL	Owner	1980s	0.186808	0.0303052	0.0785008	0.0342569	0.156666	0.0933991	0.0248243	0.39524	0	4.7135e-21	5.06805e-59	1.86922e-05
0-100%	Mobile Home	IL	Owner	1990s	0	0	0	0	0.0874931	0.0529884	0	0.859519	0	4.92915e-22	2.69358e-38	2.53329e-05
0-100%	Mobile Home	IL	Owner	2000s	0.191026	0.0315847	0.0839473	0.0866012	0.140688	0.0679062	0.0314694	0.366777	0	6.71596e-21	1.23943e-38	1.29453e-05
0-100%	Mobile Home	IL	Owner	2010s	0	0	0	0	0.0605407	0.167772	0	0.771687	0	3.38879e-22	4.36635e-39	2.44287e-06
0-100%	Mobile Home	IL	Owner	<1940	0.128246	0.0235918	0.0588218	0.0541321	0.136346	0.0689069	0.00538598	0.524569	0	1.01356e-20	5.06805e-59	1.71848e-06
0-100%	Mobile Home	IL	Renter	1940s	0	0	0.000477752	0.0800152	0.0885414	0.0159117	0.000914247	0.81414	0	4.61031	3.92812e-19	5.7365e-07
0-100%	Mobile Home	IL	Renter	1950s	0	0	0.000367232	0.107021	0.0922413	0.0166824	0.00272562	0.780962	0	3.04084	3.92812e-19	1.29275e-06
0-100%	Mobile Home	IL	Renter	1960s	0	0	0.000288789	0.130569	0.115559	0.0202962	0.00189777	0.731389	0	2.62045	34.5825	5.89709e-06
0-100%	Mobile Home	IL	Renter	1970s	0	0	0.00156078	0.0317115	0.059614	0.023512	0	0.883602	0	0.154144	3.92812e-19	1.66215e-05
0-100%	Mobile Home	IL	Renter	1980s	0	0	0.000804817	0.0639182	0.128421	0.0272242	0.00531905	0.774312	0	2.144	3.92812e-19	1.26229e-05
0-100%	Mobile Home	IL	Renter	1990s	0	0	0	0	0.0404956	0.00872096	0	0.950783	0	0.224209	208.772	1.56322e-05
0-100%	Mobile Home	IL	Renter	2000s	0	0	0.000841425	0.157974	0.112747	0.0193512	0.00659221	0.702494	0	3.05485	96.065	9.47547e-06
0-100%	Mobile Home	IL	Renter	2010s	0	0	0	0	0.0308172	0.0303679	0	0.938815	0	0.154144	33.8425	1.6026e-06
0-100%	Mobile Home	IL	Renter	<1940	0	0	0.000477752	0.0800152	0.0885414	0.0159117	0.000914247	0.81414	0	4.61031	3.92812e-19	1.2051e-06
0-100%	Mobile Home	IN	Not Available	1940s	0	0	0	0	0	0	0	0	1	16.5327	2.78544e-18	0
0-100%	Mobile Home	IN	Not Available	1950s	0	0	0	0	0	0	0	0	1	10.9045	2.78544e-18	0
0-100%	Mobile Home	IN	Not Available	1960s	0	0	0	0	0	0	0	0	1	9.397	272.501	0
0-100%	Mobile Home	IN	Not Available	1970s	0	0	0	0	0	0	0	0	1	0.552765	153.083	0
